,1,337,1,2023-11-08,22:15,2023-11-08,22:15,35974.5,36050.86,1.0
,1,337,1,2023-11-08,22:15,2023-11-08,22:15,35869.4,35945.76,1.0
,1,336,1,2023-11-07,18:45,2023-11-07,18:45,35550.2,35822.079999999994,1.0
,1,336,1,2023-11-07,18:45,2023-11-07,18:45,35250.0,35521.88,1.0
,1,335,1,2023-11-07,18:15,2023-11-07,18:15,35465.8,35603.29,1.0
,1,335,1,2023-11-07,18:15,2023-11-07,18:15,35300.0,35437.49,1.0
,1,334,1,2023-11-05,18:00,2023-11-05,18:00,35083.9,34927.08,1.0
,1,334,1,2023-11-05,17:15,2023-11-05,17:15,35212.6,35055.78,1.0
,1,333,1,2023-11-04,22:45,2023-11-04,22:45,35205.5,35345.8,1.0
,1,333,1,2023-11-04,22:45,2023-11-04,22:45,35037.1,35177.4,1.0
,1,332,1,2023-11-01,21:00,2023-11-01,21:00,35727.1,35931.21,1.0
